precision,recall,threshold
0.5,1.0,0.014207243919372559
0.50187265917603,1.0,0.014304687269032001
0.5037593984962406,1.0,0.014705579727888107
0.5056603773584906,1.0,0.014830352738499641
0.5075757575757576,1.0,0.015067041851580143
0.5095057034220533,1.0,0.015261796303093433
0.5114503816793893,1.0,0.015678420662879944
0.5134099616858238,1.0,0.016362866386771202
0.5153846153846153,1.0,0.016502009704709053
0.5173745173745173,1.0,0.016698848456144333
0.5193798449612403,1.0,0.018527649343013763
0.5214007782101168,1.0,0.018573205918073654
0.5234375,1.0,0.01983638107776642
0.5254901960784314,1.0,0.020337028428912163
0.5275590551181102,1.0,0.021462498232722282
0.5296442687747036,1.0,0.022022442892193794
0.5317460317460317,1.0,0.022156916558742523
0.5338645418326693,1.0,0.022947460412979126
0.536,1.0,0.02485986426472664
0.5381526104417671,1.0,0.02488100528717041
0.5403225806451613,1.0,0.0252462737262249
0.5425101214574899,1.0,0.0257488451898098
0.5447154471544715,1.0,0.02719195932149887
0.5469387755102041,1.0,0.027898551896214485
0.5491803278688525,1.0,0.028017748147249222
0.551440329218107,1.0,0.029123865067958832
0.5537190082644629,1.0,0.029537886381149292
0.5560165975103735,1.0,0.029540807008743286
0.5583333333333333,1.0,0.029582027345895767
0.5606694560669456,1.0,0.030006030574440956
0.5630252100840336,1.0,0.031210731714963913
0.5654008438818565,1.0,0.03254521265625954
0.5677966101694916,1.0,0.03317176178097725
0.5702127659574469,1.0,0.03533356264233589
0.5726495726495726,1.0,0.03543523699045181
0.575107296137339,1.0,0.03960415720939636
0.5775862068965517,1.0,0.040033306926488876
0.5800865800865801,1.0,0.040559545159339905
0.5826086956521739,1.0,0.04205780476331711
0.5851528384279476,1.0,0.042088888585567474
0.5877192982456141,1.0,0.04382757470011711
0.5903083700440529,1.0,0.044006168842315674
0.5929203539823009,1.0,0.044116102159023285
0.5955555555555555,1.0,0.049206025898456573
0.5982142857142857,1.0,0.050945281982421875
0.600896860986547,1.0,0.05270587280392647
0.6036036036036037,1.0,0.055983200669288635
0.6063348416289592,1.0,0.056251585483551025
0.6090909090909091,1.0,0.057265132665634155
0.6118721461187214,1.0,0.061566490679979324
0.6146788990825688,1.0,0.0622217170894146
0.6175115207373272,1.0,0.0651826411485672
0.6203703703703703,1.0,0.0673016905784607
0.6232558139534884,1.0,0.07090490311384201
0.6261682242990654,1.0,0.07407442480325699
